"report_number","crash_year","crash_date_time","total_number_of_vehicles","total_number_of_persons","latitude","longitude","vehicle_number","person_number","injury_severity","non_motorist_description_code","role"
24339042,2021,"2021-03-15 07:39",2,2,30.5154,-84.36655,1,1,1,0,D
24339042,2021,"2021-03-15 07:39",2,2,30.5154,-84.36655,2,2,1,0,D
24339043,2021,"2021-03-15 15:58",2,4,30.487602,-84.3171,1,1,1,0,D
24339043,2021,"2021-03-15 15:58",2,4,30.487602,-84.3171,2,2,1,0,D
24339043,2021,"2021-03-15 15:58",2,4,30.487602,-84.3171,2,3,2,0,P
24339043,2021,"2021-03-15 15:58",2,4,30.487602,-84.3171,2,4,1,0,P
24339044,2021,"2021-03-16 11:40",2,1,30.284458,-84.152824,,1,1,5,N
24339045,2021,"2021-03-16 06:20",2,2,30.313208,-84.15778,2,1,1,0,D
24339045,2021,"2021-03-16 06:20",2,2,30.313208,-84.15778,1,2,,0,D
24339047,2021,"2021-03-16 05:55",2,2,30.516459,-84.36642,1,1,1,0,D
24339047,2021,"2021-03-16 05:55",2,2,30.516459,-84.36642,2,2,1,0,D
24339049,2021,"2021-03-16 15:47",1,1,30.330557,-84.32585,1,1,1,0,D
24339050,2021,"2021-03-14 04:30",2,2,30.45639,-84.34639,1,1,1,0,D
24339050,2021,"2021-03-14 04:30",2,2,30.45639,-84.34639,2,2,1,0,D
24339051,2021,"2021-03-10 03:00",2,2,30.475477,-84.21043,1,1,1,0,D
24339051,2021,"2021-03-10 03:00",2,2,30.475477,-84.21043,2,2,1,0,D
24339052,2021,"2021-03-16 18:14",2,3,30.448952,-84.30912,1,1,2,0,D
24339052,2021,"2021-03-16 18:14",2,3,30.448952,-84.30912,2,2,1,0,D
24339052,2021,"2021-03-16 18:14",2,3,30.448952,-84.30912,1,3,3,0,P
24339053,2021,"2021-03-17 14:25",2,3,30.444662,-84.28234,1,1,1,0,D
24339053,2021,"2021-03-17 14:25",2,3,30.444662,-84.28234,2,2,1,0,D
24339053,2021,"2021-03-17 14:25",2,3,30.444662,-84.28234,2,3,1,0,P
24339054,2021,"2021-03-17 17:08",3,6,30.49325,-84.36147,1,1,1,0,D
24339054,2021,"2021-03-17 17:08",3,6,30.49325,-84.36147,2,2,2,0,D
24339054,2021,"2021-03-17 17:08",3,6,30.49325,-84.36147,3,3,1,0,D
24339054,2021,"2021-03-17 17:08",3,6,30.49325,-84.36147,1,4,1,0,P
24339054,2021,"2021-03-17 17:08",3,6,30.49325,-84.36147,1,5,1,0,P
24339054,2021,"2021-03-17 17:08",3,6,30.49325,-84.36147,3,6,1,0,P
24339055,2021,"2021-03-17 05:05",2,2,30.375591,-84.263084,1,1,1,0,D
24339055,2021,"2021-03-17 05:05",2,2,30.375591,-84.263084,2,2,1,0,D
24339056,2021,"2021-03-17 14:42",2,2,30.459412,-84.26209,1,1,1,0,D
24339056,2021,"2021-03-17 14:42",2,2,30.459412,-84.26209,2,2,1,0,D
24339057,2021,"2021-03-18 07:05",2,2,30.531918,-84.36189,1,1,,0,D
24339057,2021,"2021-03-18 07:05",2,2,30.531918,-84.36189,2,2,1,0,D
24339058,2021,"2021-03-18 07:43",2,2,30.519867,-84.36965,1,1,1,0,D
24339058,2021,"2021-03-18 07:43",2,2,30.519867,-84.36965,2,2,1,0,D
24339060,2021,"2021-03-18 18:30",2,2,30.374416,-84.291214,1,1,1,0,D
24339060,2021,"2021-03-18 18:30",2,2,30.374416,-84.291214,2,2,1,0,D
24339061,2021,"2021-03-14 20:11",1,1,30.40412,-84.39544,1,1,1,0,D
24339062,2021,"2021-03-19 08:05",1,1,30.503813,-84.361855,1,1,1,0,D
24339063,2021,"2021-03-19 17:52",1,1,30.581343,-84.235466,1,1,1,0,D
24339064,2021,"2021-03-19 15:37",1,1,30.42385,-84.17439,1,1,1,0,D
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,1,1,0,D
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,2,2,1,0,D
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,3,1,0,P
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,4,1,0,P
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,5,1,0,P
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,6,1,0,P
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,7,1,0,P
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,8,1,0,P
24339065,2021,"2021-03-20 14:50",2,9,30.386139,-84.28751,1,9,1,0,P
24339066,2021,"2021-03-20 23:45",1,1,30.503292,-84.32137,1,1,1,0,D
24339067,2021,"2021-03-22 08:14",2,2,30.376081,-84.295395,1,1,,0,D
24339067,2021,"2021-03-22 08:14",2,2,30.376081,-84.295395,2,2,1,0,D
24339068,2021,"2021-03-22 14:20",2,1,30.436205,-84.33627,1,1,1,0,D
24339069,2021,"2021-03-18 10:25",1,1,30.436415,-84.33538,1,1,1,0,D
24339074,2021,"2021-03-23 17:55",2,6,30.30879,-84.25638,1,1,1,0,D
24339074,2021,"2021-03-23 17:55",2,6,30.30879,-84.25638,2,2,1,0,D
24339074,2021,"2021-03-23 17:55",2,6,30.30879,-84.25638,1,3,1,0,P
24339074,2021,"2021-03-23 17:55",2,6,30.30879,-84.25638,1,4,1,0,P
24339074,2021,"2021-03-23 17:55",2,6,30.30879,-84.25638,1,5,1,0,P
24339074,2021,"2021-03-23 17:55",2,6,30.30879,-84.25638,1,6,1,0,P
24339075,2020,"2020-12-22 11:00",2,5,30.334808,-84.25222,1,1,1,0,D
24339075,2020,"2020-12-22 11:00",2,5,30.334808,-84.25222,2,2,1,0,D
24339075,2020,"2020-12-22 11:00",2,5,30.334808,-84.25222,1,3,1,0,P
24339075,2020,"2020-12-22 11:00",2,5,30.334808,-84.25222,1,4,1,0,P
24339075,2020,"2020-12-22 11:00",2,5,30.334808,-84.25222,1,5,1,0,P
24339078,2021,"2021-03-24 18:00",2,1,30.40814,-84.30109,1,1,,0,D
24339089,2021,"2021-03-28 11:20",1,1,30.552965,-84.383575,1,1,2,0,D
24339090,2021,"2021-03-29 10:53",1,3,30.478619,-84.301384,,1,2,2,N
24339090,2021,"2021-03-29 10:53",1,3,30.478619,-84.301384,,2,2,5,N
24339090,2021,"2021-03-29 10:53",1,3,30.478619,-84.301384,,3,1,5,N
24339091,2021,"2021-03-29 13:47",2,1,30.506369,-84.27529,1,1,1,0,D
24339092,2021,"2021-03-30 09:13",2,1,30.482656,-84.14802,1,1,2,0,D
24339093,2021,"2021-03-30 12:04",1,1,30.435911,-84.34957,1,1,1,0,D
24339094,2021,"2021-03-30 16:08",2,2,30.438707,-84.29614,1,1,1,0,D
24339094,2021,"2021-03-30 16:08",2,2,30.438707,-84.29614,2,2,1,0,D
24339095,2021,"2021-03-31 10:00",2,2,30.434156,-84.352905,1,1,1,0,D
24339095,2021,"2021-03-31 10:00",2,2,30.434156,-84.352905,2,2,2,0,D
24339096,2021,"2021-03-31 12:24",2,2,30.3292,-84.25086,1,1,1,0,D
24339096,2021,"2021-03-31 12:24",2,2,30.3292,-84.25086,,2,1,2,N
24339097,2021,"2021-03-31 08:53",2,2,30.463614,-84.28605,1,1,1,0,D
24339097,2021,"2021-03-31 08:53",2,2,30.463614,-84.28605,2,2,1,0,D
24339098,2021,"2021-04-01 08:20",2,2,30.486761,-84.31573,1,1,1,0,D
24339098,2021,"2021-04-01 08:20",2,2,30.486761,-84.31573,2,2,1,0,D
24339099,2021,"2021-04-01 13:50",2,3,30.466566,-84.20983,1,1,1,0,D
24339099,2021,"2021-04-01 13:50",2,3,30.466566,-84.20983,2,2,2,0,D
24339099,2021,"2021-04-01 13:50",2,3,30.466566,-84.20983,1,3,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,1,1,1,0,D
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,2,2,1,0,D
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,3,3,1,0,D
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,1,4,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,2,5,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,2,6,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,3,7,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,3,8,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,3,9,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,3,10,1,0,P
24339100,2021,"2021-04-01 17:57",3,11,30.37955,-84.290695,3,11,1,0,P
24339102,2021,"2021-03-31 17:30",2,2,30.326427,-84.311485,1,1,1,0,D
24339102,2021,"2021-03-31 17:30",2,2,30.326427,-84.311485,2,2,1,0,D
24339103,2021,"2021-03-30 05:30",2,2,30.396517,-84.347725,1,1,,0,D
24339103,2021,"2021-03-30 05:30",2,2,30.396517,-84.347725,2,2,1,0,D
24339104,2021,"2021-03-30 08:20",1,2,30.46542,-84.344215,1,1,1,0,D
24339104,2021,"2021-03-30 08:20",1,2,30.46542,-84.344215,1,2,1,0,P
24339105,2021,"2021-03-29 15:26",2,2,30.373066,-84.26909,1,1,1,0,D
24339105,2021,"2021-03-29 15:26",2,2,30.373066,-84.26909,2,2,1,0,D
24339106,2021,"2021-04-02 07:30",2,2,30.37549,-84.26984,1,1,1,0,D
24339106,2021,"2021-04-02 07:30",2,2,30.37549,-84.26984,2,2,1,0,D
24339107,2021,"2021-04-02 12:40",2,2,30.307262,-84.25032,1,1,1,0,D
24339107,2021,"2021-04-02 12:40",2,2,30.307262,-84.25032,2,2,1,0,D
24339108,2021,"2021-04-02 12:55",2,4,30.564228,-84.2146,1,1,3,0,D
24339108,2021,"2021-04-02 12:55",2,4,30.564228,-84.2146,2,2,1,0,D
24339108,2021,"2021-04-02 12:55",2,4,30.564228,-84.2146,1,3,1,0,P
24339108,2021,"2021-04-02 12:55",2,4,30.564228,-84.2146,2,4,3,0,P
24339109,2021,"2021-04-02 17:00",2,1,30.50442,-84.29076,1,1,1,0,D
24339111,2021,"2021-04-03 17:59",1,1,30.515009,-84.37551,1,1,1,0,D
24339112,2021,"2021-04-03 12:10",2,1,30.544731,-84.22564,1,1,1,0,D
24339113,2021,"2021-04-04 02:30",1,3,30.487637,-84.18457,1,1,,0,D
24339113,2021,"2021-04-04 02:30",1,3,30.487637,-84.18457,,2,1,7,N
24339113,2021,"2021-04-04 02:30",1,3,30.487637,-84.18457,,3,1,7,N
24339114,2021,"2021-03-30 10:38",2,2,30.326153,-84.250114,1,1,1,0,D
24339114,2021,"2021-03-30 10:38",2,2,30.326153,-84.250114,2,2,1,0,D
24339115,2021,"2021-04-03 05:40",1,1,30.451843,-84.08765,1,1,3,0,D
24339116,2021,"2021-04-03 14:08",2,4,30.375723,-84.2926,1,1,1,0,D
24339116,2021,"2021-04-03 14:08",2,4,30.375723,-84.2926,2,2,1,0,D
24339116,2021,"2021-04-03 14:08",2,4,30.375723,-84.2926,1,3,1,0,P
24339116,2021,"2021-04-03 14:08",2,4,30.375723,-84.2926,2,4,1,0,P
24339117,2021,"2021-04-04 15:44",2,3,30.511488,-84.34305,1,1,1,0,D
24339117,2021,"2021-04-04 15:44",2,3,30.511488,-84.34305,2,2,1,0,D
24339117,2021,"2021-04-04 15:44",2,3,30.511488,-84.34305,2,3,1,0,P
24339118,2021,"2021-04-04 20:04",1,1,30.48814,-84.32524,1,1,1,0,D
24339119,2021,"2021-04-05 12:39",2,2,30.46271,-84.22038,1,1,1,0,D
24339119,2021,"2021-04-05 12:39",2,2,30.46271,-84.22038,2,2,2,0,D
24339120,2021,"2021-04-06 20:45",2,3,30.339483,-84.25428,1,1,1,0,D
24339120,2021,"2021-04-06 20:45",2,3,30.339483,-84.25428,2,2,1,0,D
24339120,2021,"2021-04-06 20:45",2,3,30.339483,-84.25428,1,3,1,0,P
24339121,2021,"2021-04-06 17:44",2,2,30.4422,-84.33787,1,1,1,0,D
24339121,2021,"2021-04-06 17:44",2,2,30.4422,-84.33787,2,2,1,0,D
24339122,2021,"2021-04-03 11:00",2,2,30.563417,-84.219574,1,1,1,0,D
24339122,2021,"2021-04-03 11:00",2,2,30.563417,-84.219574,2,2,1,0,D
24339123,2021,"2021-04-07 08:00",2,2,30.455992,-84.34548,1,1,1,0,D
24339123,2021,"2021-04-07 08:00",2,2,30.455992,-84.34548,2,2,1,0,D
24339124,2021,"2021-04-07 13:28",2,3,30.376968,-84.29194,1,1,1,0,D
24339124,2021,"2021-04-07 13:28",2,3,30.376968,-84.29194,2,2,1,0,D
24339124,2021,"2021-04-07 13:28",2,3,30.376968,-84.29194,1,3,1,0,P
24339125,2021,"2021-04-08 14:28",2,2,30.440353,-84.31261,1,1,1,0,D
24339125,2021,"2021-04-08 14:28",2,2,30.440353,-84.31261,2,2,1,0,D
24339126,2021,"2021-04-09 07:59",2,2,30.45311,-84.36038,1,1,1,0,D
24339126,2021,"2021-04-09 07:59",2,2,30.45311,-84.36038,2,2,1,0,D
24339127,2021,"2021-04-09 08:00",2,2,30.410513,-84.21015,1,1,1,0,D
24339127,2021,"2021-04-09 08:00",2,2,30.410513,-84.21015,2,2,1,0,D
24339128,2021,"2021-04-09 10:29",2,1,30.519106,-84.36025,1,1,1,0,D
24339129,2021,"2021-04-09 10:24",1,1,30.401672,-84.310745,1,1,1,0,D
24339130,2021,"2021-04-09 13:14",2,3,30.422276,-84.35224,1,1,1,0,D
24339130,2021,"2021-04-09 13:14",2,3,30.422276,-84.35224,2,2,1,0,D
24339130,2021,"2021-04-09 13:14",2,3,30.422276,-84.35224,2,3,2,0,P
24339131,2021,"2021-04-09 14:45",2,4,30.402637,-84.6062,1,1,1,0,D
24339131,2021,"2021-04-09 14:45",2,4,30.402637,-84.6062,2,2,1,0,D
24339131,2021,"2021-04-09 14:45",2,4,30.402637,-84.6062,1,3,1,0,P
24339131,2021,"2021-04-09 14:45",2,4,30.402637,-84.6062,2,4,1,0,P
24339132,2021,"2021-04-09 16:33",2,2,30.37534,-84.27022,1,1,3,0,D
24339132,2021,"2021-04-09 16:33",2,2,30.37534,-84.27022,2,2,1,0,D
24339133,2021,"2021-04-09 18:40",2,2,30.489231,-84.14093,1,1,1,0,D
24339133,2021,"2021-04-09 18:40",2,2,30.489231,-84.14093,2,2,1,0,D
24339134,2021,"2021-04-09 08:23",1,1,30.488127,-84.23531,1,1,1,0,D
24339135,2021,"2021-04-10 16:44",1,1,30.463514,-84.16603,1,1,1,0,D
24339136,2021,"2021-04-10 16:00",2,2,30.562918,-84.21356,1,1,1,0,D
24339136,2021,"2021-04-10 16:00",2,2,30.562918,-84.21356,2,2,1,0,D
24339137,2021,"2021-04-11 17:55",2,3,30.4613,-84.21583,2,1,1,0,D
24339137,2021,"2021-04-11 17:55",2,3,30.4613,-84.21583,1,2,1,0,D
24339137,2021,"2021-04-11 17:55",2,3,30.4613,-84.21583,2,3,1,0,P
24339138,2021,"2021-04-11 19:16",1,1,30.297773,-84.2,1,1,1,0,D
24339139,2021,"2021-04-07 13:40",2,3,30.561148,-84.2176,2,1,1,0,D
24339139,2021,"2021-04-07 13:40",2,3,30.561148,-84.2176,1,2,1,0,D
24339139,2021,"2021-04-07 13:40",2,3,30.561148,-84.2176,1,3,1,0,P
24339140,2021,"2021-04-11 16:30",2,4,30.435234,-84.523155,1,1,3,0,D
24339140,2021,"2021-04-11 16:30",2,4,30.435234,-84.523155,2,2,1,0,D
24339140,2021,"2021-04-11 16:30",2,4,30.435234,-84.523155,1,3,3,0,P
24339140,2021,"2021-04-11 16:30",2,4,30.435234,-84.523155,2,4,1,0,P
24339141,2021,"2021-04-07 11:18",1,1,30.599571,-84.09098,1,1,1,0,D
24339142,2021,"2021-04-12 14:50",2,2,30.456135,-84.37401,1,1,1,0,D
24339142,2021,"2021-04-12 14:50",2,2,30.456135,-84.37401,2,2,1,0,D
24339143,2021,"2021-04-12 17:00",1,1,30.588367,-84.221985,1,1,1,0,D
24339144,2021,"2021-04-12 17:35",2,2,30.530825,-84.36387,1,1,1,0,D
24339144,2021,"2021-04-12 17:35",2,2,30.530825,-84.36387,2,2,1,0,D
24339145,2021,"2021-04-13 11:30",2,5,30.437517,-84.20908,1,1,1,0,D
24339145,2021,"2021-04-13 11:30",2,5,30.437517,-84.20908,2,2,1,0,D
24339145,2021,"2021-04-13 11:30",2,5,30.437517,-84.20908,2,3,1,0,P
24339145,2021,"2021-04-13 11:30",2,5,30.437517,-84.20908,2,4,1,0,P
24339145,2021,"2021-04-13 11:30",2,5,30.437517,-84.20908,2,5,1,0,P
24339146,2021,"2021-04-13 20:05",2,2,30.479992,-84.30269,1,1,1,0,D
24339146,2021,"2021-04-13 20:05",2,2,30.479992,-84.30269,2,2,2,0,D
24339147,2021,"2021-04-14 09:03",2,2,30.438204,-84.34934,1,1,1,0,D
24339147,2021,"2021-04-14 09:03",2,2,30.438204,-84.34934,2,2,1,0,D
24339148,2021,"2021-04-15 06:47",2,3,30.43863,-84.38409,1,1,1,0,D
24339148,2021,"2021-04-15 06:47",2,3,30.43863,-84.38409,2,2,1,0,D
24339148,2021,"2021-04-15 06:47",2,3,30.43863,-84.38409,2,3,1,0,P
24339149,2021,"2021-04-15 11:45",2,3,30.492645,-84.328384,1,1,1,0,D
24339149,2021,"2021-04-15 11:45",2,3,30.492645,-84.328384,2,2,1,0,D
24339149,2021,"2021-04-15 11:45",2,3,30.492645,-84.328384,2,3,1,0,P
24339150,2021,"2021-04-15 07:25",2,6,30.50446,-84.330635,1,1,1,0,D
24339150,2021,"2021-04-15 07:25",2,6,30.50446,-84.330635,2,2,1,0,D
24339150,2021,"2021-04-15 07:25",2,6,30.50446,-84.330635,2,3,1,0,P
24339150,2021,"2021-04-15 07:25",2,6,30.50446,-84.330635,1,4,1,0,P
24339150,2021,"2021-04-15 07:25",2,6,30.50446,-84.330635,1,5,1,0,P
24339150,2021,"2021-04-15 07:25",2,6,30.50446,-84.330635,1,6,1,0,P
24339151,2021,"2021-04-15 11:48",2,2,30.463285,-84.31802,1,1,1,0,D
24339151,2021,"2021-04-15 11:48",2,2,30.463285,-84.31802,2,2,1,0,D
24339152,2021,"2021-04-16 06:45",2,2,30.561087,-84.21736,1,1,1,0,D
24339152,2021,"2021-04-16 06:45",2,2,30.561087,-84.21736,2,2,3,0,D
24339153,2021,"2021-04-17 00:29",1,1,30.599922,-84.246666,1,1,4,0,D
24339154,2021,"2021-04-12 19:18",1,2,30.427666,-84.221115,1,1,1,0,D
24339154,2021,"2021-04-12 19:18",1,2,30.427666,-84.221115,,2,3,3,N
24339155,2021,"2021-04-18 16:00",1,1,30.531853,-84.36183,1,1,3,0,D
24339156,2021,"2021-04-18 04:35",1,1,30.480406,-84.16828,1,1,1,0,D
24339157,2021,"2021-04-19 05:05",2,1,30.562468,-84.21297,1,1,1,0,D
24339158,2021,"2021-04-18 19:00",1,1,30.510386,-84.373856,,1,1,5,N
24339159,2021,"2021-04-13 14:50",2,4,30.381649,-84.237015,1,1,1,0,D
24339159,2021,"2021-04-13 14:50",2,4,30.381649,-84.237015,2,2,1,0,D
24339159,2021,"2021-04-13 14:50",2,4,30.381649,-84.237015,1,3,1,0,P
24339159,2021,"2021-04-13 14:50",2,4,30.381649,-84.237015,1,4,1,0,P
24339160,2021,"2021-04-19 13:15",2,2,30.492882,-84.32415,1,1,1,0,D
24339160,2021,"2021-04-19 13:15",2,2,30.492882,-84.32415,2,2,1,0,D
24339161,2021,"2021-04-19 17:40",2,3,30.393787,-84.32172,1,1,1,0,D
24339161,2021,"2021-04-19 17:40",2,3,30.393787,-84.32172,2,2,1,0,D
24339161,2021,"2021-04-19 17:40",2,3,30.393787,-84.32172,1,3,1,0,P
24339162,2021,"2021-04-19 08:20",2,3,30.449137,-84.35727,1,1,1,0,D
24339162,2021,"2021-04-19 08:20",2,3,30.449137,-84.35727,2,2,1,0,D
24339162,2021,"2021-04-19 08:20",2,3,30.449137,-84.35727,1,3,1,0,P
24339163,2021,"2021-04-20 07:18",1,4,30.604511,-84.24933,1,1,1,0,D
24339163,2021,"2021-04-20 07:18",1,4,30.604511,-84.24933,1,2,1,0,P
24339163,2021,"2021-04-20 07:18",1,4,30.604511,-84.24933,1,3,1,0,P
24339163,2021,"2021-04-20 07:18",1,4,30.604511,-84.24933,1,4,1,0,P
24339164,2021,"2021-04-12 13:45",2,1,30.569906,-84.21145,1,1,1,0,D
24339165,2021,"2021-04-20 01:55",2,3,30.448753,-84.31704,1,1,1,0,D
24339165,2021,"2021-04-20 01:55",2,3,30.448753,-84.31704,2,2,1,0,D
24339165,2021,"2021-04-20 01:55",2,3,30.448753,-84.31704,1,3,1,0,P
24339166,2021,"2021-04-19 00:29",1,1,30.488699,-84.31782,1,1,1,0,D
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,1,1,1,0,D
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,2,2,1,0,D
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,1,3,1,0,P
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,1,4,1,0,P
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,1,5,1,0,P
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,1,6,1,0,P
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,1,7,1,0,P
24339167,2021,"2021-04-21 16:00",2,8,30.4836,-84.16314,2,8,1,0,P
24339168,2021,"2021-04-22 18:30",2,5,30.480515,-84.166534,1,1,1,0,D
24339168,2021,"2021-04-22 18:30",2,5,30.480515,-84.166534,,2,2,5,N
24339168,2021,"2021-04-22 18:30",2,5,30.480515,-84.166534,,3,1,5,N
24339168,2021,"2021-04-22 18:30",2,5,30.480515,-84.166534,,4,1,5,N
24339168,2021,"2021-04-22 18:30",2,5,30.480515,-84.166534,,5,1,5,N
24339169,2021,"2021-04-22 16:00",1,2,30.375416,-84.29125,1,1,2,0,D
24339169,2021,"2021-04-22 16:00",1,2,30.375416,-84.29125,,2,1,2,N
24339170,2021,"2021-04-22 18:00",2,3,30.434923,-84.35886,1,1,2,0,D
24339170,2021,"2021-04-22 18:00",2,3,30.434923,-84.35886,2,2,1,0,D
24339170,2021,"2021-04-22 18:00",2,3,30.434923,-84.35886,1,3,1,0,P
24339171,2021,"2021-04-23 02:40",1,1,30.458107,-84.36702,1,1,3,0,D
24339172,2021,"2021-04-23 19:35",2,2,30.32483,-84.318054,1,1,1,0,D
24339172,2021,"2021-04-23 19:35",2,2,30.32483,-84.318054,2,2,1,0,D
24339173,2021,"2021-04-23 14:17",2,2,30.434309,-84.35261,1,1,1,0,D
24339173,2021,"2021-04-23 14:17",2,2,30.434309,-84.35261,2,2,1,0,D
24339174,2021,"2021-04-24 10:16",2,1,30.561916,-84.21873,1,1,,0,D
24339175,2021,"2021-04-23 17:43",2,2,30.486673,-84.31558,1,1,1,0,D
24339175,2021,"2021-04-23 17:43",2,2,30.486673,-84.31558,2,2,1,0,D
24339176,2021,"2021-04-25 18:57",2,2,30.476576,-84.21022,1,1,1,0,D
24339176,2021,"2021-04-25 18:57",2,2,30.476576,-84.21022,2,2,1,0,D
24339177,2021,"2021-04-26 13:05",2,2,30.512558,-84.24419,1,1,1,0,D
24339177,2021,"2021-04-26 13:05",2,2,30.512558,-84.24419,2,2,1,0,D
24339178,2021,"2021-04-26 12:12",2,3,30.388802,-84.283,1,1,1,0,D
24339178,2021,"2021-04-26 12:12",2,3,30.388802,-84.283,2,2,2,0,D
24339178,2021,"2021-04-26 12:12",2,3,30.388802,-84.283,2,3,2,0,P
24339179,2021,"2021-04-26 15:30",2,1,30.473608,-84.232445,1,1,1,0,D
24339180,2021,"2021-04-26 11:27",2,3,30.435442,-84.28162,1,1,1,0,D
24339180,2021,"2021-04-26 11:27",2,3,30.435442,-84.28162,2,2,1,0,D
24339180,2021,"2021-04-26 11:27",2,3,30.435442,-84.28162,1,3,1,0,P
24339181,2021,"2021-04-27 17:29",2,2,30.311626,-84.24691,1,1,,0,D
24339181,2021,"2021-04-27 17:29",2,2,30.311626,-84.24691,2,2,1,0,D
24339182,2021,"2021-04-27 03:00",1,1,30.48202,-84.15933,1,1,1,0,D
24339183,2021,"2021-04-27 23:30",2,1,30.4373,-84.362495,1,1,,0,D
24339184,2021,"2021-04-28 16:20",2,2,30.462397,-84.361275,1,1,1,0,D
24339184,2021,"2021-04-28 16:20",2,2,30.462397,-84.361275,2,2,1,0,D
24339185,2021,"2021-04-28 18:35",2,3,30.44356,-84.40369,1,1,1,0,D
24339185,2021,"2021-04-28 18:35",2,3,30.44356,-84.40369,2,2,1,0,D
24339185,2021,"2021-04-28 18:35",2,3,30.44356,-84.40369,2,3,1,0,P
24339186,2021,"2021-04-29 02:17",1,1,30.324425,-84.28408,1,1,1,0,D
24339187,2021,"2021-04-29 11:16",2,2,30.493217,-84.09623,1,1,1,0,D
24339187,2021,"2021-04-29 11:16",2,2,30.493217,-84.09623,2,2,1,0,D
24339188,2021,"2021-04-29 16:20",2,2,30.48429,-84.301765,1,1,1,0,D
24339188,2021,"2021-04-29 16:20",2,2,30.48429,-84.301765,2,2,1,0,D
24339189,2021,"2021-04-29 20:52",2,2,30.436764,-84.34947,1,1,1,0,D
24339189,2021,"2021-04-29 20:52",2,2,30.436764,-84.34947,2,2,2,0,D
24339190,2021,"2021-04-28 18:24",2,3,30.454996,-84.346405,1,1,1,0,D
24339190,2021,"2021-04-28 18:24",2,3,30.454996,-84.346405,,2,1,5,N
24339190,2021,"2021-04-28 18:24",2,3,30.454996,-84.346405,,3,1,5,N
24339191,2021,"2021-04-30 06:44",1,1,30.664722,-84.16605,1,1,4,0,D
24339192,2021,"2021-04-27 08:03",2,4,30.495762,-84.32592,1,1,1,0,D
24339192,2021,"2021-04-27 08:03",2,4,30.495762,-84.32592,2,2,1,0,D
24339192,2021,"2021-04-27 08:03",2,4,30.495762,-84.32592,1,3,1,0,P
24339192,2021,"2021-04-27 08:03",2,4,30.495762,-84.32592,1,4,1,0,P
24339193,2021,"2021-04-30 15:26",2,4,30.51746,-84.199585,1,1,1,0,D
24339193,2021,"2021-04-30 15:26",2,4,30.51746,-84.199585,2,2,1,0,D
24339193,2021,"2021-04-30 15:26",2,4,30.51746,-84.199585,2,3,1,0,P
24339193,2021,"2021-04-30 15:26",2,4,30.51746,-84.199585,2,4,1,0,P
24339194,2021,"2021-05-01 10:39",2,2,30.511152,-84.36327,1,1,,0,D
24339194,2021,"2021-05-01 10:39",2,2,30.511152,-84.36327,2,2,1,0,D
24339197,2021,"2021-05-02 03:00",1,2,30.543917,-84.04521,1,1,3,0,D
24339197,2021,"2021-05-02 03:00",1,2,30.543917,-84.04521,1,2,3,0,P
24339198,2021,"2021-05-02 19:40",1,3,30.514425,-84.127525,1,1,1,0,D
24339198,2021,"2021-05-02 19:40",1,3,30.514425,-84.127525,1,2,1,0,P
24339198,2021,"2021-05-02 19:40",1,3,30.514425,-84.127525,1,3,1,0,P
24339200,2021,"2021-05-03 16:36",1,2,30.58066,-84.22261,1,1,2,0,D
24339200,2021,"2021-05-03 16:36",1,2,30.58066,-84.22261,1,2,2,0,P
24339201,2021,"2021-05-03 19:30",1,1,30.36157,-84.29527,1,1,1,0,D
24339202,2021,"2021-05-04 03:05",2,2,30.443758,-84.26169,1,1,1,0,D
24339202,2021,"2021-05-04 03:05",2,2,30.443758,-84.26169,2,2,1,0,D
24339204,2021,"2021-05-03 10:00",2,3,30.561018,-84.21774,1,1,1,0,D
